clusterID,clusterSize,xcm,ycm,zcm,rgxx,rgyy,rgzz,rgxx,rgyy,rgzz,rgxy,rgxz,rgyz,l1,l2,l3,rg,asphericity,acylindricity,anisotropy,aspectratio
115,105,-2.703136493194671,0.15272668188526517,16.678589094252814,2.165417882975313,42.95392847801192,3.4175299637117607,2.165417882975313,42.95392847801192,3.4175299637117607,2.3848658779797938,-0.8504106329116006,7.138608961194253,0.860632696011936,3.3576827535071785,44.31856087517985,6.9668412013407455,42.20940315042029,2.4970500574952426,0.7582514016470531,7.176024356669336
126,174,-3.5083183770164332,22.95996493854742,29.23267399579629,41.14491822774784,28.983864477276104,56.03432070575191,41.14491822774784,28.983864477276104,56.03432070575191,33.908261459262874,-39.37156578058253,-31.65286523663058,0.5625526790654196,11.867296436803064,113.73325429490743,11.232235014046665,107.51832973697319,11.304743757737645,0.7322953404688128,14.218773441891939
136,35,2.9786550150385924,22.328070068359374,-26.777620097569056,4.467500345253762,0.7826502490896381,0.43810034131535036,4.467500345253762,0.7826502490896381,0.43810034131535036,-0.9377283409411155,0.5570926837413018,-0.3099947040189416,0.25571845211200345,0.6531371898765418,4.779395293670205,2.3850054372388234,4.324967472675932,0.39741873776453834,0.5817679650812646,4.323201144551554
155,46,0.5789204743974234,-26.523284331611965,-24.128234075463336,0.42281467175841014,0.7544357277042756,9.497151258904813,0.42281467175841014,0.7544357277042756,9.497151258904813,-0.20385691999729935,0.8614947890885287,-1.547360132068664,0.3219293790479297,0.5066828171341742,9.845789462185401,3.2671702830381375,9.43148336409435,0.1847534380862445,0.7809044466161491,5.5302525724163925
166,135,-25.694331967389143,4.524728587835475,-4.066357780385901,19.33060190972992,32.040061067390624,12.416810801758782,19.33060190972992,32.040061067390624,12.416810801758782,-18.739066565725302,12.276048880497983,-6.8351902075169315,1.1699365323064244,12.738418989170231,49.87911825740266,7.9867060656367785,42.924940496664334,11.568482456863807,0.4775125076408853,6.529474536877436
176,30,-14.828154055277507,4.902657318115234,2.1710918868581452,1.0572197619129373,1.1506765703492243,2.3538262785494215,1.0572197619129373,1.1506765703492243,2.3538262785494215,0.7632164345332874,1.0649232587849924,1.3046065574965577,0.28907460183717143,0.46179989295464274,3.8108481160197667,2.135818955532416,3.4354108686238596,0.1727252911174713,0.5682274688628145,3.6308294713089984
195,39,-19.423357205513195,-2.838924716393917,3.2838974518653674,0.4287684880894784,6.269023810021437,0.7262501659065601,0.4287684880894784,6.269023810021437,0.7262501659065601,0.7245481657462199,0.17418627116996982,1.3166626137650037,0.33839067771996123,0.4305899556394568,6.655061830658057,2.7247096109526012,6.270571513978348,0.09219927791949556,0.713516085934907,4.434726614796024
206,98,-4.698222642042199,-28.45771664989238,27.348327072299256,0.9796300472390841,6.841698995175007,39.8017468439723,0.9796300472390841,6.841698995175007,39.8017468439723,-0.0473958060327597,-0.8742333501250732,-15.488804281134435,0.44710494046743865,1.2239437030424827,45.95202724287644,6.900947462949299,45.11650292112148,0.776838762575044,0.8977027008476092,10.137890672173327
235,84,-1.5793649016746454,23.421739896138508,12.35770347004845,18.461961821203435,2.82213493174968,15.080504362055825,18.461961821203435,2.82213493174968,15.080504362055825,6.189275417515443,15.584714980060504,5.998419801753106,0.36126846162410514,1.2338009535844532,34.76953169980036,6.030306883982682,33.97199699219608,0.8725324919603481,0.8731710133136802,9.810347605266344
246,64,-16.97901578247547,-10.57698169350624,13.04757109284401,3.89151781781226,9.103276952252136,8.470092477833406,3.89151781781226,9.103276952252136,8.470092477833406,5.454332664521971,-5.194683287088648,-8.272954239411748,0.4499753912017945,0.5301618817282645,20.48474997496774,4.633021395147858,19.994681338502712,0.08018649052647003,0.8677147693400747,6.747159117360273
256,20,-17.15603895187378,-4.744390332698822,16.565133714675902,0.5483576060572977,0.5216780074073044,0.8887818623609997,0.5483576060572977,0.5216780074073044,0.8887818623609997,0.13701194447509235,-0.3097537156278076,-0.2189705546127408,0.36447100658678244,0.4201432345606047,1.174203234678215,1.3995776062175338,0.7818961141045214,0.055672227973822264,0.15994045722472455,1.7948995269922143
286,20,-16.420675230026244,3.893026614189148,-12.956867837905884,0.7431010890242282,0.7448388821070975,0.5166728825231325,0.7431010890242282,0.7448388821070975,0.5166728825231325,0.14618482341592082,-0.21973118084003315,-0.2899202822049427,0.291758570793982,0.6021750770508035,1.1106792058096722,1.4158435131236988,0.6637123818872794,0.31041650625682154,0.12760642427073604,1.9511133886804832
296,121,-23.475581909999374,3.706353678437304,-14.07417777550122,20.20048115154792,3.3110710459082244,46.194095068541614,20.20048115154792,3.3110710459082244,46.194095068541614,2.807456396737322,-29.081546785441425,-6.394493189594073,0.6778395252478967,3.21650862517974,65.81129911557016,8.348990793263447,63.86412504035635,2.5386690999318433,0.8404122760493297,9.853415290394397
305,38,-20.579285119709215,-2.5902757958361975,-21.074548871893633,9.554972609529264,0.31260560837342355,0.6641926588627282,9.554972609529264,0.31260560837342355,0.6641926588627282,0.2058839619394625,-0.2767964061110013,-0.08142438002717205,0.29244148288006167,0.6710587773347114,9.568270616550643,3.245268999137886,9.086520486443257,0.37861729445464976,0.7453453940070072,5.720015902713383
326,42,16.113184838067916,8.171309913907733,-0.5487814387528315,0.43533352528940633,4.717900653837882,4.22826580664653,0.43533352528940633,4.717900653837882,4.22826580664653,0.19067817696279493,0.08086055818606752,4.067652878919305,0.3407222201533507,0.4880320201772171,8.552745745443248,3.062923437791715,8.138368625277964,0.1473098000238664,0.7527258902093362,5.010171040168853
345,48,15.673106610774994,8.492333223422369,9.01872514684995,5.42353124812086,0.48483670782832883,4.6966635833318735,5.42353124812086,0.48483670782832883,4.6966635833318735,0.6715541147227982,4.577052927232594,0.5586787602749584,0.3796877244419477,0.49150016296909177,9.733843651870021,3.256536740047786,9.298249708164501,0.11181243852714406,0.7688216050036637,5.063244561801492
355,125,18.82989471435547,2.016402672097087,-2.0857180728912352,7.093980256360104,5.496461354818805,33.69952990778657,7.093980256360104,5.496461354818805,33.69952990778657,-0.5190201590651563,-9.74084773019659,-6.437334950961922,1.6878444153474321,6.618974646741047,37.98315245687698,6.803673384206906,33.82974292583274,4.931130231393615,0.5426122134455148,4.743831972163288
366,111,4.975908596236427,17.71494246817924,4.285167019617081,2.4918656530402044,1.9894404463417812,51.698943482706326,2.4918656530402044,1.9894404463417812,51.698943482706326,-0.5811424392092376,1.0746245092610052,8.028478645160071,0.45304639235972394,2.745080403372764,52.98212278635586,7.49534852972751,51.38305938848961,2.29203401101304,0.8377611465091186,10.814173653508789
376,93,-2.5939303302075913,9.715890365422412,8.31069295124341,1.7447399162319046,32.67199630439489,2.2037945453533787,1.7447399162319046,32.67199630439489,2.2037945453533787,-0.7887828929658168,0.6605493688606269,2.358442146706455,1.1409376377713314,2.6087163996959926,32.87087672851283,6.051489962478675,30.99604970977917,1.4677787619246612,0.717617801814072,5.367532593606279
406,56,12.62434537070138,-11.8254246200834,24.894592455455236,4.259513648310267,0.9502038286518303,8.941870933927056,4.259513648310267,0.9502038286518303,8.941870933927056,-1.4187657350960585,-5.449319562993776,2.2168895338582977,0.3762737443345345,0.6736679200564333,13.101646746498195,3.7618597011171433,12.576675914302712,0.2973941757218988,0.7901389163797053,5.900801225332453
416,18,16.93099578221639,-16.25952212015788,27.192618052164715,0.6543900491825652,0.7450298895414056,0.38808455265542663,0.6543900491825652,0.7450298895414056,0.38808455265542663,0.17515709209096209,-0.20396225024170336,-0.11567575476864378,0.2767718430698729,0.5462380791853351,0.9644945691241891,1.336975875391698,0.552989607996585,0.26946623611546217,0.11275027174631379,1.8667619511011144
435,78,18.56406983351096,-9.391119547379322,21.895617949656952,12.202479939222924,10.640921160928668,3.7168681943166972,12.202479939222924,10.640921160928668,3.7168681943166972,-9.039303971696674,4.291368272658983,-5.669396307283522,0.42915548309597684,3.093673309274854,23.037440502097443,5.153665617254216,21.276026105912027,2.6645178261788773,0.6492244502411932,7.326723133433849
446,63,-19.802185406760564,10.637706393287296,-10.735071318490165,3.6105843375713995,8.712348482394924,3.4892037722128717,3.6105843375713995,8.712348482394924,3.4892037722128717,5.052288327497575,-1.0854638747740224,-2.654198867531783,0.4101889517192435,2.7092371806619684,12.692710459797988,3.976447735376287,11.132997393607383,2.2990482289427248,0.5115829685424357,5.562694473242666
475,118,-31.606031830027952,8.989039346323175,-27.75344294208591,37.07845398349247,4.937148033230116,19.21960241858428,37.07845398349247,4.937148033230116,19.21960241858428,3.996917655148945,25.894471754567036,1.742575032374001,0.5574994558214138,4.780598215716122,55.897106763769344,7.825292610203588,53.228057928000574,4.223098759894708,0.759144442713541,10.013189626823793
486,49,-19.213733167064433,-26.42169862863969,-12.118465112180125,1.2896848850286575,4.84362759478632,3.338595297849435,1.2896848850286575,4.84362759478632,3.338595297849435,-1.930971199065043,-1.651886292212808,3.469064609197036,0.3703711525668084,0.5697100740634403,8.531826551034166,3.0776464672967907,8.061785937719042,0.1993389214966319,0.7247474584686615,4.799571130591875
496,40,-15.852498102188111,-20.259922790527344,-15.067587852478027,5.831238121359681,1.3064251197379781,1.2159855605797474,5.831238121359681,1.3064251197379781,1.2159855605797474,2.226558616924976,2.2003730962299413,0.9092621930593398,0.331080389565915,0.3953324044518788,7.627236007659616,2.8902679463463956,7.264029610650719,0.06425201488596377,0.7561853664393561,4.799730619312555
505,187,-14.531389103853765,-20.66599520514993,-14.693267819715693,10.382535317757034,35.43190009465696,33.946880183701715,10.382535317757034,35.43190009465696,33.946880183701715,-14.19748328594563,-3.431967961000478,-8.852744625982309,2.4650223627679146,31.381493487556263,45.914799745791534,8.930919079026285,28.991541820629443,28.916471124788348,0.23069188910344335,4.3158457603155105
515,78,-16.735358311579777,27.572987409738396,-4.280532997149305,3.9688690250037406,11.017008590624336,11.988047744544753,3.9688690250037406,11.017008590624336,11.988047744544753,4.743731643310325,4.761867862336516,10.585952986656837,0.8845859522228231,1.7705415153711432,24.318797892578868,5.193642783266176,22.991234158781886,0.8859555631483201,0.7273101735863476,5.243255639137342
526,37,-9.524240880399137,7.186518230953732,-4.19914673470162,1.5203815090881954,1.629404402386299,4.03532189307722,1.5203815090881954,1.629404402386299,4.03532189307722,1.009607375102752,-2.027142351517561,-2.114994606092749,0.2924039636234984,0.5641835595694561,6.328520281358759,2.680505139810725,5.900226519762281,0.2717795959459577,0.6754004498988248,4.652211606643817
536,74,-0.1563320568687207,4.517417727289973,-5.011322089445752,16.222949622789383,0.8685560678938375,11.176820110869718,16.222949622789383,0.8685560678938375,11.176820110869718,2.7400870238896466,-12.736903519537869,-2.283520848910391,0.38290653023563753,0.717404690559447,27.16801458075785,5.3167965732716285,26.617858970360306,0.33449816032380947,0.8867424482351448,8.423305735680007
555,44,-14.548802245746959,6.864139903675426,-7.075421289964155,0.4068921645387075,8.7564830585608,1.4462592114276813,0.4068921645387075,8.7564830585608,1.4462592114276813,1.046982845859931,-0.2563772282166811,-2.737213711417299,0.25673917201076774,0.5620912371556568,9.790804025360758,3.2572433796889024,9.381388820777547,0.30535206514488905,0.7824892315058483,6.175371806988187
566,61,-22.815037273969807,-23.19358872585609,6.01818708904454,12.500053263831989,1.213314824752238,1.4408095311602256,12.500053263831989,1.213314824752238,1.4408095311602256,-1.756768317918311,-2.442730146643112,0.936855150477795,0.37078852959912134,1.4650875027186279,13.31830158742671,3.892836706021004,12.400363571267835,1.0942989731195065,0.673493320166638,5.993234587231003
576,31,26.940271746727728,27.331797199864543,3.0330234237856444,0.4258475276633613,1.7384914597959225,2.292565450006331,0.4258475276633613,1.7384914597959225,2.292565450006331,0.25709068065163926,0.5002541212747333,1.431223213259038,0.2795173036315861,0.6078757456817041,3.569511388152323,2.111138185308014,3.1258148634956777,0.328358442050118,0.4959516923515498,3.5735514303103852
585,39,24.7223024612818,-20.35537734398475,3.248612952227585,3.427536626020832,0.43707974999777083,3.464417718323792,3.427536626020832,0.43707974999777083,3.464417718323792,0.5267149042337702,-3.0473944205308916,-0.5580229936640456,0.33531407847504957,0.404643747031306,6.589076268836041,2.707218885561786,6.219097356082863,0.06932966855625644,0.7201147456398886,4.432884065729705
606,61,-9.249975173199763,-10.833529816299189,-19.05066061801598,7.165940814185179,4.202564863700752,2.7512829341519964,7.165940814185179,4.202564863700752,2.7512829341519964,4.80946510230056,0.9235227384699075,-0.3956119556314837,0.3372434036186784,3.033195173562238,10.749350034857018,3.757630717890987,9.06413074626656,2.6959517699435596,0.4394355864048508,5.64572045826402
616,32,-6.283195585012436,-4.00998000241816,-12.229098200798035,0.3903036658785115,3.5785755832588735,0.4990734062741211,0.3903036658785115,3.5785755832588735,0.4990734062741211,-0.16330227345973192,0.11552439481132737,-0.4853374214156529,0.31058247401758116,0.4943206443516217,3.663049537042305,2.1137532153521392,3.2605979778577034,0.18373817033404055,0.533839202440283,3.434258037802244
625,79,-4.948047743567938,-6.122758257521104,-6.316078137747849,3.6371507776727516,20.71813942691955,1.3533443224489192,3.6371507776727516,20.71813942691955,1.3533443224489192,-6.164560517780548,-1.1029809454722916,3.9705541159035094,0.5608296810001574,1.6709560232834717,23.476848822757585,5.0703682831764025,22.36095597061577,1.1101263422833143,0.7579224570613872,6.4700018780653945
646,97,-22.461524786408415,-19.262272441510074,22.90525796241367,6.899227711892803,15.429062377197296,17.315638235580913,6.899227711892803,15.429062377197296,17.315638235580913,-9.233380165444444,9.803246138795883,-13.645500283928005,0.7151491325356232,2.695854811224978,36.23292438091039,6.296342456114581,34.52742240903009,1.9807056786893549,0.7604060050230361,7.117924640881336
665,52,-17.18173668934749,-21.87384865834163,16.836626566373386,1.221642302969874,5.271943109713768,6.584901723638703,1.221642302969874,5.271943109713768,6.584901723638703,1.922098991964158,1.9936854367785952,5.410582844157251,0.3828808159802917,0.6120284576096281,12.08357786273243,3.616419104075515,11.58612322593747,0.22914764162933637,0.7850343452998569,5.617796058052488
675,138,-12.355700807294983,-29.285717134890348,12.327673134596452,6.390401271513457,40.17347413433439,30.41457572707689,6.390401271513457,40.17347413433439,30.41457572707689,14.37317913678074,8.897678202999073,30.66088891994828,0.4327755145806932,5.856188714626972,70.68948690371708,8.773736440817261,67.54500478911325,5.423413200046279,0.7736472826830298,12.780447891587931
686,68,-9.83425284834469,8.121125033673119,18.700465202331543,3.201100988628715,16.269261343819817,4.448760479784221,3.201100988628715,16.269261343819817,4.448760479784221,-6.513158916177159,3.2363924411590292,-7.6139058953507455,0.4830969221681135,0.7270070586051485,22.709018831459485,4.8907180262444845,22.103966841072854,0.24391013643703496,0.8540624003973419,6.856177458845649
705,33,-8.669589591748787,4.483203020962802,12.109210534529252,3.5320044945352156,0.6416049746878,0.7304828328802718,3.5320044945352156,0.6416049746878,0.7304828328802718,-0.6983030202325194,0.9386171103966006,-0.36284935896824044,0.3133529660085229,0.5945960726794948,3.996143263415269,2.2145185260239497,3.5421687440712604,0.28124310667097185,0.5241671139224582,3.5711132230275
715,331,-3.5961205884026435,20.163384414916674,4.644062276507568,80.71484079179417,121.54639293682285,51.00487185706817,80.71484079179417,121.54639293682285,51.00487185706817,89.00609219454086,-51.21593553204973,-67.82972445240364,8.385020861417903,12.603657051801198,232.27742767246596,15.91433647959239,221.78308871585642,4.218636190383295,0.7670444733460304,5.263218867008583
726,19,18.280687532926862,-4.45707032555028,2.0842085229723075,0.8207931935110517,0.7317849890646829,0.4897172473006095,0.8207931935110517,0.7317849890646829,0.4897172473006095,0.26314597563254377,0.21624950146778937,0.32801508497131676,0.25928808387594554,0.5454885683131171,1.2375187776872822,1.4290890209767706,0.8351304515927509,0.28620048443717155,0.18194228100797805,2.184663835867048
745,57,14.247004241274114,-1.2484106440117517,-5.696739502839352,0.6275447672653827,2.1635884908626974,12.15352789664138,0.6275447672653827,2.1635884908626974,12.15352789664138,0.08243929887469548,-0.5851866750726841,4.011022104018073,0.3979736435281281,0.9607847604679518,13.585902750773384,3.865832530616072,12.906523548775343,0.5628111169398238,0.7469049591357492,5.842747189766812
755,52,17.265111079582802,-6.788733665759747,-5.003620218772155,10.31646889952308,0.5392503564049964,3.686394277112515,10.31646889952308,0.5392503564049964,3.686394277112515,1.1933129849086237,-5.732399649421926,-0.5902433090846348,0.3070027057811656,0.4782045024476497,13.75690632481178,3.813412321404623,13.364302720697372,0.1712017966664841,0.8446776373176583,6.694055186960295
766,18,-26.469893667433,-24.36223814222548,-9.527621269226074,0.5464256471245846,0.4514391382645606,0.6566691972686587,0.5464256471245846,0.4514391382645606,0.6566691972686587,0.0518915947704505,0.03071653384864072,0.08977958763757166,0.4068788570468858,0.5428525903683159,0.7048025352426024,1.2862868974913038,0.22993681153500156,0.1359737333214301,0.02437917851299221,1.3161372089139298
785,145,19.561658832944673,-26.27425892928551,-12.536806639309587,30.838993991534487,37.31195793492598,4.435227932806182,30.838993991534487,37.31195793492598,4.435227932806182,24.607489804945644,7.604142271865514,1.9077701671321354,1.2353609368565097,11.697467019518289,59.65335190289185,8.519752335559213,53.18693792470445,10.46210608266178,0.552491611145724,6.9489709087508365
806,56,1.4461346657481045,-24.603062629699707,-13.132144212722778,8.671928981861006,0.6424978155361843,5.264149892896975,8.671928981861006,0.6424978155361843,5.264149892896975,-0.7148360294297171,-5.641086231393721,1.075349483755352,0.28367064278039167,1.3142620797063849,12.980643967807389,3.8181902375725287,12.181677606564,1.0305914369259932,0.7019546414523159,6.764581331958105
816,41,-0.9280685508033124,-19.261403851392792,-4.808486352243075,0.40469018256422307,0.4630225393193195,7.904251887694114,0.40469018256422307,0.4630225393193195,7.904251887694114,-0.12050619809219994,0.6017828986456697,-0.9160344208224809,0.3067994418736553,0.40091895781864273,8.064246209885365,2.961750261176263,7.710387010039216,0.09411951594498741,0.7726932971146269,5.126897168578396
825,175,-7.830607297079903,-7.150442727786888,3.829696570501796,3.3129479799802017,66.98006527226002,22.86271731331524,3.3129479799802017,66.98006527226002,22.86271731331524,-0.6745533955477564,-0.16949071879903085,25.484845501869287,3.3047230001017853,11.217879748581943,78.63312781687173,9.651721637384465,71.37182644252987,7.913156748480158,0.5924068898163622,4.877926408933104
846,21,-20.593127750215075,18.698126293364027,3.6517595677148726,0.45628592472449464,0.9875878501597216,0.6184186977722635,0.45628592472449464,0.9875878501597216,0.6184186977722635,0.11747861882028128,-0.2173042552176804,0.04160416941273658,0.2847866197038862,0.7650438130433902,1.0124620399092032,1.4360684080699218,0.4875468235355651,0.480257193339504,0.09656296317048793,1.8855132309207068
856,63,-20.307359241303942,20.640283963036914,8.800861744653611,6.8177637217184,8.810792847278595,2.9916603290005415,6.8177637217184,8.810792847278595,2.9916603290005415,-7.277413897545758,3.7010407119356263,-4.028227709386211,0.4315385697545232,0.932479179468973,17.25619914877403,4.315114934506093,16.574190274162284,0.5009406097144498,0.7928528891809998,6.323576300904149
875,19,-18.199783827129163,27.551205584877415,8.074888405046964,0.3420477515916152,0.7264397512367611,0.7797235771480464,0.3420477515916152,0.7264397512367611,0.7797235771480464,-0.040500273735737224,-0.09550291482633923,0.18375992927565504,0.32210283019896,0.5713715929439326,0.9547366568335298,1.3594892717400981,0.5079994452620835,0.24926876274497256,0.08919055973574518,1.721648657811486
886,41,-25.79067332570146,-11.31171153231365,0.4385523732479026,0.5261888277275937,8.111668591363934,0.7156133236960037,0.5261888277275937,8.111668591363934,0.7156133236960037,0.4740226879627722,0.20846238925117697,1.875557681981491,0.23434324349958047,0.5268397380459182,8.59228776124204,3.058344444758886,8.211696270469291,0.29249649454633775,0.7714952069067945,6.0551957637355684
896,48,-27.98553689320882,-4.549307160079479,-7.015076299508412,0.643772005090088,4.500200195197511,5.5275765394853975,0.643772005090088,4.500200195197511,5.5275765394853975,-0.944654725452151,1.0550657166463615,-4.434348775819572,0.42220753834468316,0.5499815173486017,9.699359684079699,3.2667336499587756,9.213265156233057,0.12777397900391851,0.7454780815893758,4.793012269708069
905,53,-23.09918813885383,-12.988453289247909,-6.147961337611361,8.400754774037562,0.8579321770117508,4.037228445732814,8.400754774037562,0.8579321770117508,4.037228445732814,-0.9407914391391996,5.324506364636266,-0.7953960872284028,0.40697535469699453,0.7824850218345291,12.1064550202506,3.646356454981071,11.511724831984838,0.37550966713753453,0.7502236636245776,5.4541168892014324
915,99,-25.276385856397223,-7.325392960297941,-15.090401504978988,14.531476117557816,7.49059893263679,12.821314890423183,14.531476117557816,7.49059893263679,12.821314890423183,-4.474198885865695,12.053373329236127,-1.4274949137790085,0.906380047814104,7.230508410996525,26.706501481807166,5.902828977754463,22.63805725240185,6.324128363182421,0.4468286340537044,5.428168637234613
955,99,-4.011704783961929,-30.388076493234344,-5.8491484998452545,25.743288092308223,18.797629153564337,1.3196786410915837,25.743288092308223,18.797629153564337,1.3196786410915837,20.6508448613471,4.675706675106146,3.8586122946804635,0.45408246941739305,1.3357064919640136,44.07080692558275,6.7720451775637285,43.17591244489205,0.8816240225466205,0.8866239324344196,9.851630926343379
966,117,11.527137973114975,0.000578148282554924,-14.162192450629341,42.914266784901685,4.461983299809608,2.634462918109074,42.914266784901685,4.461983299809608,2.634462918109074,-4.373873286141745,5.32790045460312,-1.0261744676641928,1.845419620404922,4.054275361155989,44.111018021259426,7.071825294987168,41.16117053047897,2.2088557407510674,0.6788695564566672,4.889066827317432
976,100,14.785610151290893,11.868611764907836,-13.18070372581482,32.615358020719604,12.024111383038548,4.706667502360798,32.615358020719604,12.024111383038548,4.706667502360798,18.09023291250026,9.537379881171747,5.761636428709087,1.4002042012821678,1.8149436360139837,46.13098906882281,7.024680555450116,44.52341515017473,0.41473943473181585,0.8141396050293729,5.739852006154968
1016,28,-21.208951473236084,-10.881862776620048,6.320839915956769,1.9645945531045916,2.0406131271299217,0.3879022505201896,1.9645945531045916,2.0406131271299217,0.3879022505201896,1.6633252861266945,0.3196044229762752,0.4038951995568349,0.2691842588210213,0.3793727398045338,3.74455293212915,2.0959746970692907,3.4202744328163726,0.11018848098351247,0.6066185635403054,3.7297107909352585
1025,97,-27.83782707293009,-7.552066167605292,7.94840009433707,31.60044506340409,11.603089287405384,1.5860211835500768,31.60044506340409,11.603089287405384,1.5860211835500768,18.107226833335666,3.5603197609850628,2.457560666525986,0.7015174714742375,1.3493351104525775,42.73870295243274,6.692499946534147,41.71327666146933,0.64781763897834,0.867508341240724,7.805332765360251
1046,107,29.665553280126268,24.55409087421738,20.36714600179797,45.46967678997705,7.790476764026216,3.1566708902997633,45.46967678997705,7.790476764026216,3.1566708902997633,17.07761577238339,10.717129629660562,4.135540524756975,0.5926203367336415,1.2022296044429608,54.621974503126445,7.511113395782482,53.72454953253814,0.6096092677093193,0.9069226045179486,9.600534710345045
1056,90,20.37700824737549,23.331205728318956,4.31545289821095,1.9590377919459203,2.433640070448818,32.11190253040406,1.9590377919459203,2.433640070448818,32.11190253040406,0.2972652467620395,-6.800114342992586,0.4655804671465712,0.42123180707499513,2.503871486119787,33.57947709960399,6.0419020509106875,32.1169254530066,2.082639679044792,0.7764986214846483,8.928456476517182
1075,21,13.557337942577544,27.321938923427037,11.598088309878396,0.4467736166396398,1.162942021698921,0.5653033891342885,0.4467736166396398,1.162942021698921,0.5653033891342885,-0.1602782160540783,0.10662474220584346,-0.19046871172669888,0.38084011922076616,0.5339757646386568,1.2602031436134267,1.4747945712786068,0.8027952016837152,0.15313564541789065,0.1399511579401372,1.8190679959491463
1126,167,25.288552986647556,-15.000745756183555,-9.762400520062018,24.687365347310383,19.23743314286342,9.632447662035075,24.687365347310383,19.23743314286342,9.632447662035075,-8.593955164794716,-0.510170424964384,-8.414858311498401,3.5331172947352996,17.994529349884115,32.02959950758948,7.318281639306381,21.265776185279776,14.461412055148815,0.21234385253821045,3.010902736179466
1145,49,23.752779123734456,-13.2792870852412,-1.913817675290059,0.45624498103315386,1.851625335277973,9.592165068341673,0.45624498103315386,1.851625335277973,9.592165068341673,0.38699416538980524,-1.040481267431279,-3.679287182857657,0.3282810385710781,0.3949204559226885,11.176833890159028,3.4496427908774545,10.815233142912144,0.06663941735161039,0.8260144263223517,5.834941401173622
